                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.62712,                0.42376,                0.95861,                0.93658,                0.95175,                0.97631,                0.83433,                0.65089,                 0.4034,                0.89414,              0.0086536,              0.0086536,              0.0086536
                     37,                0.62348,                0.42592,                0.95568,                0.94369,                0.92204,                 0.9786,                0.82501,                0.65069,                0.41306,                 0.9051,               0.008614,               0.008614,               0.008614
                     38,                0.61886,                0.41845,                0.95752,                0.94611,                0.95216,                0.97914,                0.83434,                0.64238,                0.40412,                0.89689,              0.0085744,              0.0085744,              0.0085744
                     39,                0.60626,                0.40444,                0.94586,                0.95325,                0.96004,                0.98223,                0.83502,                 0.6474,                0.39114,                0.89326,              0.0085348,              0.0085348,              0.0085348
                     40,                 0.6122,                0.41066,                0.94612,                0.94909,                0.93718,                0.97754,                0.82944,                0.65436,                 0.4004,                0.90259,              0.0084952,              0.0084952,              0.0084952
                     41,                0.62024,                0.41605,                 0.9494,                0.91777,                0.96408,                 0.9752,                0.82036,                0.65834,                0.42602,                0.90882,              0.0084556,              0.0084556,              0.0084556
                     42,                0.61632,                0.41164,                0.95286,                0.95317,                0.95328,                0.98064,                0.82429,                0.69425,                0.41748,                0.92847,               0.008416,               0.008416,               0.008416
                     43,                0.62057,                0.42118,                0.95108,                0.95053,                0.94768,                0.97978,                0.83875,                0.62936,                0.40093,                0.88346,              0.0083764,              0.0083764,              0.0083764
                     44,                0.61153,                0.41498,                0.94355,                0.95652,                0.97151,                0.97798,                0.83537,                0.62893,                0.38401,                0.88685,              0.0083368,              0.0083368,              0.0083368
                     45,                0.61857,                0.41233,                0.95279,                0.94016,                0.96305,                0.97396,                0.83626,                0.62603,                0.39106,                0.88342,              0.0082972,              0.0082972,              0.0082972
                     46,                0.61052,                0.41088,                0.94504,                0.92443,                0.96892,                0.98097,                0.82616,                 0.6456,                0.41105,                0.89787,              0.0082576,              0.0082576,              0.0082576
                     47,                0.59303,                0.40006,                0.94083,                0.93213,                0.95742,                0.97396,                0.84072,                0.63212,                0.39682,                0.89407,               0.008218,               0.008218,               0.008218
                     48,                 0.5946,                0.39628,                0.94549,                0.95091,                0.95939,                0.97861,                0.83019,                 0.6594,                0.38677,                0.90178,              0.0081784,              0.0081784,              0.0081784
                     49,                0.60818,                0.39491,                0.94836,                0.93269,                0.97655,                0.97911,                0.83023,                0.65457,                0.40078,                0.90268,              0.0081388,              0.0081388,              0.0081388
                     50,                0.58786,                0.39242,                0.94612,                  0.953,                0.96826,                0.98015,                0.84534,                0.61854,                0.37241,                0.87731,              0.0080992,              0.0080992,              0.0080992
                     51,                0.58722,                0.39996,                0.93503,                0.93469,                0.96754,                0.97749,                0.83327,                0.61062,                0.37816,                0.88101,              0.0080596,              0.0080596,              0.0080596
                     52,                0.57822,                0.38383,                 0.9384,                0.94246,                0.95502,                0.97696,                0.84029,                0.63183,                0.39569,                0.88667,                0.00802,                0.00802,                0.00802
                     53,                0.58711,                0.38831,                0.93964,                0.94855,                0.96441,                0.98053,                0.84067,                0.62643,                0.36953,                0.88337,              0.0079804,              0.0079804,              0.0079804
                     54,                0.58706,                0.38637,                0.94053,                0.93961,                0.96259,                0.97795,                0.83537,                0.65021,                0.39654,                 0.8994,              0.0079408,              0.0079408,              0.0079408
