                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.62182,                0.41727,                0.95431,                0.96317,                0.94791,                0.97763,                0.83172,                0.64435,                0.40833,                0.89674,              0.0086536,              0.0086536,              0.0086536
                     37,                0.61671,                0.42107,                0.95136,                0.93675,                 0.9693,                0.97409,                 0.8217,                0.64792,                 0.4068,                0.90332,               0.008614,               0.008614,               0.008614
                     38,                0.62612,                0.41584,                0.96244,                0.93647,                0.96778,                0.97475,                0.82903,                0.65853,                0.40601,                0.90504,              0.0085744,              0.0085744,              0.0085744
                     39,                0.60234,                0.40107,                0.94653,                0.95615,                0.95912,                0.97785,                0.82889,                0.64943,                0.40156,                0.89365,              0.0085348,              0.0085348,              0.0085348
                     40,                0.61065,                0.40434,                0.94565,                0.93966,                0.97331,                  0.976,                0.82267,                0.66188,                0.41114,                0.89988,              0.0084952,              0.0084952,              0.0084952
                     41,                0.61419,                 0.4132,                0.95154,                0.95317,                0.96967,                0.97291,                0.82603,                0.65555,                0.40889,                0.90507,              0.0084556,              0.0084556,              0.0084556
                     42,                0.60381,                0.40728,                0.94713,                0.92795,                 0.9708,                0.97731,                 0.8275,                0.67793,                0.40857,                0.90579,               0.008416,               0.008416,               0.008416
                     43,                0.61565,                0.41082,                0.94867,                0.94595,                0.94935,                 0.9725,                0.82515,                 0.6396,                0.40669,                0.89571,              0.0083764,              0.0083764,              0.0083764
                     44,                0.61352,                0.40694,                0.94478,                0.94121,                0.95193,                0.97652,                0.83349,                 0.6294,                0.39041,                0.88857,              0.0083368,              0.0083368,              0.0083368
                     45,                0.61593,                0.41204,                 0.9526,                0.93952,                0.96867,                 0.9766,                0.83623,                0.62863,                0.39528,                0.89476,              0.0082972,              0.0082972,              0.0082972
                     46,                0.60965,                 0.4081,                0.94517,                0.93815,                0.97404,                0.97778,                0.82649,                0.63536,                0.39594,                0.88919,              0.0082576,              0.0082576,              0.0082576
                     47,                0.58833,                0.39886,                0.94167,                0.94578,                0.95476,                0.97554,                0.84016,                0.62159,                 0.3877,                0.88728,               0.008218,               0.008218,               0.008218
                     48,                0.59553,                0.38756,                0.94868,                0.95062,                0.95688,                0.97346,                0.82517,                0.66171,                 0.3926,                0.90987,              0.0081784,              0.0081784,              0.0081784
                     49,                0.59717,                0.39046,                0.94134,                0.92809,                0.96811,                 0.9695,                0.83371,                0.63492,                0.41035,                0.89154,              0.0081388,              0.0081388,              0.0081388
                     50,                0.58361,                0.38895,                0.94428,                0.94836,                0.97626,                 0.9786,                0.83341,                0.64334,                0.37239,                 0.8996,              0.0080992,              0.0080992,              0.0080992
                     51,                0.58299,                  0.396,                0.93713,                0.91978,                0.97368,                0.97252,                0.83899,                0.61672,                0.39351,                0.88769,              0.0080596,              0.0080596,              0.0080596
