                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.45913,                0.30594,                0.84249,                0.99278,                0.99869,                  0.995,                0.89176,                0.54862,                0.26516,                0.83826,             0.00096066,             0.00096066,             0.00096066
                    110,                 0.4633,                0.30769,                0.83352,                  0.997,                0.98938,                  0.995,                0.89515,                0.52195,                0.26254,                0.83449,             0.00095406,             0.00095406,             0.00095406
                    111,                0.45634,                0.30015,                0.83644,                0.99443,                      1,                  0.995,                0.89992,                 0.5115,                0.26643,                0.83386,             0.00094746,             0.00094746,             0.00094746
                    112,                0.48603,                0.30822,                0.84543,                0.99278,                0.99837,                  0.995,                0.89595,                0.52647,                0.26149,                0.83959,             0.00094085,             0.00094085,             0.00094085
                    113,                 0.4524,                0.30223,                0.83409,                0.99309,                0.99849,                  0.995,                0.88175,                0.58247,                0.27796,                0.84922,             0.00093425,             0.00093425,             0.00093425
                    114,                 0.4574,                0.30273,                0.83868,                0.99378,                0.99922,                  0.995,                0.88575,                0.56454,                 0.2518,                0.84961,             0.00092765,             0.00092765,             0.00092765
                    115,                0.46661,                 0.3081,                0.84654,                0.99293,                0.99971,                  0.995,                0.89649,                0.52584,                0.26174,                0.84424,             0.00092105,             0.00092105,             0.00092105
                    116,                0.46542,                0.30092,                0.83495,                0.99311,                0.99922,                  0.995,                0.90724,                0.51935,                0.24568,                0.84212,             0.00091445,             0.00091445,             0.00091445
                    117,                0.45278,                0.29821,                0.83594,                0.98935,                0.99815,                  0.995,                 0.9004,                0.54581,                0.26021,                0.84797,             0.00090785,             0.00090785,             0.00090785
                    118,                0.44464,                0.29207,                 0.8261,                0.98886,                0.99802,                  0.995,                0.89291,                0.53753,                0.25122,                0.84249,             0.00090125,             0.00090125,             0.00090125
                    119,                0.44516,                0.29123,                0.83739,                0.99458,                  0.999,                  0.995,                0.89312,                0.55943,                0.25598,                0.85368,             0.00089465,             0.00089465,             0.00089465
                    120,                0.46446,                0.30943,                0.83719,                0.99341,                      1,                  0.995,                0.89777,                0.54085,                0.27349,                0.84149,             0.00088804,             0.00088804,             0.00088804
                    121,                0.46208,                0.30932,                 0.8414,                0.99737,                0.98904,                  0.995,                0.89305,                0.53559,                0.26494,                 0.8377,             0.00088144,             0.00088144,             0.00088144
                    122,                0.45094,                0.29673,                0.82936,                0.99442,                0.99945,                  0.995,                0.89806,                0.58912,                0.27569,                0.84619,             0.00087484,             0.00087484,             0.00087484
                    123,                0.44784,                0.29172,                0.83217,                0.99594,                      1,                  0.995,                0.88577,                0.55001,                0.26054,                0.83877,             0.00086824,             0.00086824,             0.00086824
                    124,                0.43775,                0.28748,                0.83291,                0.99501,                      1,                  0.995,                0.89996,                0.53794,                0.25133,                0.83142,             0.00086164,             0.00086164,             0.00086164
                    125,                0.42469,                0.29509,                0.82921,                0.99473,                      1,                  0.995,                0.90319,                0.53869,                0.25451,                0.83917,             0.00085504,             0.00085504,             0.00085504
                    126,                0.42574,                0.29706,                0.83026,                0.99543,                0.98873,                  0.995,                0.89583,                0.56725,                0.26822,                0.84699,             0.00084844,             0.00084844,             0.00084844
                    127,                0.43015,                0.29187,                0.82781,                0.99441,                      1,                  0.995,                0.90218,                0.54074,                0.24384,                0.83798,             0.00084184,             0.00084184,             0.00084184
                    128,                0.44243,                0.29751,                0.82435,                0.99507,                      1,                  0.995,                0.90731,                0.52406,                0.24331,                0.83611,             0.00083523,             0.00083523,             0.00083523
                    129,                0.44943,                0.28851,                0.83284,                0.99382,                      1,                  0.995,                0.90837,                0.51946,                0.24397,                0.83046,             0.00082863,             0.00082863,             0.00082863
                    130,                0.43828,                0.29016,                0.83095,                0.99884,                      1,                  0.995,                0.90789,                0.52456,                0.23784,                0.83371,             0.00082203,             0.00082203,             0.00082203
