                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.19924,                0.18718,                0.89054,                0.97372,                      1,                0.99474,                0.99011,                0.13664,                0.13013,                 0.6218,              0.0010971,              0.0010971,              0.0010971
                    117,                0.20885,                0.19765,                0.90397,                0.97435,                0.99947,                0.99474,                 0.9916,                0.16566,                0.15326,                0.62959,              0.0010892,              0.0010892,              0.0010892
                    118,                0.19433,                0.18544,                0.89327,                0.99374,                0.98684,                0.99474,                0.98922,                0.13006,                0.11791,                0.61329,              0.0010813,              0.0010813,              0.0010813
                    119,                0.20658,                0.19156,                 0.8912,                0.97327,                      1,                0.99461,                0.98944,                0.16557,                0.16103,                0.63148,              0.0010734,              0.0010734,              0.0010734
                    120,                0.20254,                0.18747,                0.88548,                0.99341,                0.98684,                0.99474,                0.99238,                0.13267,                0.12111,                0.62315,              0.0010654,              0.0010654,              0.0010654
                    121,                0.20093,                0.18662,                0.88691,                0.97369,                      1,                0.99448,                0.98958,                0.19514,                0.14674,                0.65279,              0.0010575,              0.0010575,              0.0010575
                    122,                0.19461,                0.18091,                0.88713,                0.99014,                0.98684,                0.99474,                0.99066,                0.13439,                0.14754,                0.62025,              0.0010496,              0.0010496,              0.0010496
                    123,                0.19279,                0.18036,                0.88282,                0.99675,                0.98684,                 0.9945,                0.98695,                0.17336,                 0.1619,                0.64578,              0.0010417,              0.0010417,              0.0010417
                    124,                0.18864,                0.17872,                0.88325,                0.99189,                0.98684,                0.99474,                0.98845,                0.12383,                0.09432,                0.61678,              0.0010338,              0.0010338,              0.0010338
                    125,                0.18826,                 0.1759,                0.88575,                 0.9869,                0.99166,                0.99487,                 0.9863,                0.09882,                0.09874,                0.60288,              0.0010258,              0.0010258,              0.0010258
                    126,                0.19256,                  0.182,                0.88815,                0.98618,                      1,                0.99422,                0.98981,                0.12694,                0.11062,                0.62334,              0.0010179,              0.0010179,              0.0010179
                    127,                0.19214,                0.18054,                 0.8882,                0.97889,                      1,                0.99435,                 0.9892,                0.11889,                0.10343,                 0.6222,                0.00101,                0.00101,                0.00101
                    128,                0.19476,                0.17995,                0.89065,                0.98237,                      1,                0.99435,                 0.9897,                0.13312,                0.11362,                0.62094,              0.0010021,              0.0010021,              0.0010021
                    129,                0.19399,                0.18325,                 0.8873,                0.99169,                0.98684,                0.99474,                0.98951,                0.11316,                0.14456,                0.61598,             0.00099416,             0.00099416,             0.00099416
                    130,                0.19093,                0.17924,                0.87908,                0.99059,                0.98684,                0.99474,                0.99008,                0.13236,                0.11721,                0.62307,             0.00098624,             0.00098624,             0.00098624
                    131,                0.18698,                0.17354,                0.88645,                 0.9863,                0.98684,                0.99474,                0.98893,                0.11864,                 0.1266,                  0.615,             0.00097832,             0.00097832,             0.00097832
                    132,                0.19511,                0.18118,                0.88118,                0.99743,                0.98684,                0.99474,                0.98911,                0.10485,                0.09961,                 0.6041,              0.0009704,              0.0009704,              0.0009704
                    133,                0.19867,                0.18499,                0.88484,                0.99205,                0.98684,                0.99474,                0.99044,                0.12021,                 0.1044,                0.60686,             0.00096248,             0.00096248,             0.00096248
                    134,                0.19045,                0.17689,                 0.8863,                0.99674,                0.98684,                0.99474,                0.98964,                0.11938,                0.16512,                0.61461,             0.00095456,             0.00095456,             0.00095456
                    135,                0.18685,                0.17226,                 0.8871,                 0.9863,                0.98684,                0.99474,                0.98767,                0.13569,                0.14344,                0.62509,             0.00094664,             0.00094664,             0.00094664
                    136,                 0.1908,                0.17546,                 0.8854,                0.99106,                0.98684,                0.99474,                0.98955,                0.09821,                0.09713,                0.59799,             0.00093872,             0.00093872,             0.00093872
                    137,                0.18612,                0.17325,                   0.89,                0.99447,                0.98684,                0.99474,                0.99196,                0.12273,                0.10567,                0.60771,              0.0009308,              0.0009308,              0.0009308
                    138,                0.19482,                0.17625,                0.88639,                0.99866,                0.98684,                0.99474,                0.99196,                0.12769,                0.10261,                0.61825,             0.00092288,             0.00092288,             0.00092288
                    139,                0.18141,                  0.166,                0.88375,                0.99684,                0.98684,                0.99474,                 0.9907,                0.12098,                0.10995,                0.60933,             0.00091496,             0.00091496,             0.00091496
                    140,                0.17808,                0.16771,                0.87912,                0.99942,                0.98684,                0.99474,                0.98738,                0.11832,                0.10639,                 0.6059,             0.00090704,             0.00090704,             0.00090704
                    141,                0.18094,                 0.1729,                0.88193,                0.98546,                0.98684,                0.99474,                0.98877,                0.12245,                0.10386,                 0.6102,             0.00089912,             0.00089912,             0.00089912
                    142,                 0.1754,                0.16417,                0.87813,                0.97434,                0.99932,                0.99461,                0.98625,                0.09638,                0.09712,                0.59712,              0.0008912,              0.0008912,              0.0008912
                    143,                0.18528,                0.16888,                0.88587,                0.99037,                0.98684,                0.99474,                0.98854,                0.11778,                0.10398,                0.61178,             0.00088328,             0.00088328,             0.00088328
                    144,                0.17818,                0.16926,                0.88308,                 0.9913,                0.98684,                 0.9945,                0.98359,                0.10705,                0.10814,                0.60646,             0.00087536,             0.00087536,             0.00087536
                    145,                0.18269,                0.16385,                0.88841,                0.99456,                0.98684,                0.99474,                0.99145,                0.10363,                0.14961,                0.59915,             0.00086744,             0.00086744,             0.00086744
                    146,                0.17947,                0.16909,                0.88133,                0.99535,                0.98684,                0.99474,                0.99148,                0.10997,                0.16306,                0.60718,             0.00085952,             0.00085952,             0.00085952
                    147,                0.18723,                0.17444,                0.88737,                0.98555,                0.98684,                0.99474,                 0.9917,                0.15255,                0.11908,                0.63798,              0.0008516,              0.0008516,              0.0008516
                    148,                0.17412,                 0.1693,                0.87972,                0.98859,                0.98684,                0.99474,                0.99132,                0.10991,                0.11357,                0.60318,             0.00084368,             0.00084368,             0.00084368
                    149,                0.17753,                0.17047,                0.87443,                0.99852,                0.98684,                0.99438,                0.99108,                0.11201,                 0.0996,                0.60889,             0.00083576,             0.00083576,             0.00083576
                    150,                0.17583,                0.16366,                0.87901,                0.97383,                      1,                0.99474,                0.99144,                0.11854,                0.10542,                0.61723,             0.00082784,             0.00082784,             0.00082784
                    151,                0.18165,                0.16661,                0.88329,                0.99755,                0.98684,                0.99474,                0.99048,                0.10798,                0.11073,                0.60526,             0.00081992,             0.00081992,             0.00081992
                    152,                0.16992,                0.16134,                0.87761,                0.99813,                0.98684,                0.99474,                 0.9926,                0.11923,                0.11231,                0.60979,               0.000812,               0.000812,               0.000812
                    153,                0.17392,                0.16883,                 0.8821,                0.99555,                0.98684,                0.99474,                 0.9924,                0.10461,                0.09486,                0.59967,             0.00080408,             0.00080408,             0.00080408
                    154,                0.17217,                 0.1645,                0.87822,                 0.9756,                      1,                0.99422,                0.98996,                0.11136,                0.10588,                 0.6088,             0.00079616,             0.00079616,             0.00079616
                    155,                0.18014,                0.17138,                0.87879,                0.97368,                      1,                0.99474,                0.99158,                0.10997,                0.09734,                0.60301,             0.00078824,             0.00078824,             0.00078824
                    156,                0.17825,                0.16372,                0.87987,                0.97386,                      1,                0.99474,                0.99113,                0.10694,                0.11418,                0.60212,             0.00078032,             0.00078032,             0.00078032
                    157,                0.17318,                0.15942,                0.87538,                0.99338,                0.98684,                0.99474,                0.99168,                0.10864,                  0.109,                0.59961,              0.0007724,              0.0007724,              0.0007724
                    158,                0.17048,                0.15895,                0.87561,                0.99526,                0.98684,                0.99474,                0.99085,                 0.1212,                0.10214,                0.61053,             0.00076448,             0.00076448,             0.00076448
                    159,                0.16987,                0.16507,                0.87708,                0.99553,                0.98684,                0.99474,                0.99257,                0.10243,                0.11687,                0.60472,             0.00075656,             0.00075656,             0.00075656
