                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.19069,                0.15788,                0.89377,                      1,                0.99761,                  0.995,                0.98248,                0.21022,                0.14287,                0.59839,             0.00075656,             0.00075656,             0.00075656
                    160,                0.19218,                0.15302,                0.88928,                0.99937,                      1,                  0.995,                0.97656,                 0.2091,                0.14089,                0.60039,             0.00074864,             0.00074864,             0.00074864
                    161,                0.19045,                0.15368,                0.89475,                0.99949,                      1,                  0.995,                0.98423,                0.21065,                 0.1435,                0.59603,             0.00074072,             0.00074072,             0.00074072
                    162,                0.18124,                0.15655,                0.88461,                0.99949,                      1,                  0.995,                0.97134,                0.24312,                0.16652,                0.65021,              0.0007328,              0.0007328,              0.0007328
                    163,                0.18444,                0.15323,                0.88836,                0.99977,                      1,                  0.995,                0.97416,                 0.2429,                0.16091,                0.62678,             0.00072488,             0.00072488,             0.00072488
                    164,                0.18999,                0.15431,                0.89632,                 0.9995,                      1,                  0.995,                0.98201,                0.22803,                0.16842,                 0.6152,             0.00071696,             0.00071696,             0.00071696
                    165,                0.18884,                0.15359,                0.89422,                0.99957,                      1,                  0.995,                0.98066,                0.21466,                0.15524,                0.60026,             0.00070904,             0.00070904,             0.00070904
                    166,                0.18619,                0.15495,                 0.8906,                  0.992,                0.99948,                  0.995,                0.98274,                0.19944,                0.15567,                0.58854,             0.00070112,             0.00070112,             0.00070112
                    167,                0.18651,                0.15698,                0.89121,                0.99949,                      1,                  0.995,                0.97786,                0.20835,                0.14307,                0.60782,              0.0006932,              0.0006932,              0.0006932
                    168,                0.18248,                0.15177,                0.88607,                0.99931,                      1,                  0.995,                0.98018,                0.20599,                0.13079,                0.59793,             0.00068528,             0.00068528,             0.00068528
                    169,                0.18076,                0.15222,                0.88899,                0.99915,                      1,                  0.995,                0.98061,                0.20356,                0.14279,                0.58951,             0.00067736,             0.00067736,             0.00067736
                    170,                0.18819,                0.15801,                0.88768,                0.99944,                      1,                  0.995,                0.98384,                0.21418,                0.14341,                0.59128,             0.00066944,             0.00066944,             0.00066944
                    171,                0.18393,                0.15399,                0.88974,                0.99987,                0.99194,                  0.995,                0.98058,                0.21084,                 0.1501,                0.60013,             0.00066152,             0.00066152,             0.00066152
                    172,                0.18202,                0.15449,                0.88873,                      1,                0.99939,                  0.995,                0.98393,                 0.2078,                0.13881,                0.59992,              0.0006536,              0.0006536,              0.0006536
                    173,                0.18161,                0.14966,                0.88553,                0.99955,                      1,                  0.995,                0.98391,                0.20652,                 0.1441,                0.60174,             0.00064568,             0.00064568,             0.00064568
                    174,                0.18069,                0.15035,                0.88938,                0.99929,                      1,                  0.995,                0.98097,                0.20093,                0.13989,                0.60533,             0.00063776,             0.00063776,             0.00063776
                    175,                0.17762,                0.15034,                0.88676,                 0.9994,                      1,                  0.995,                0.97692,                0.21039,                0.14479,                0.61012,             0.00062984,             0.00062984,             0.00062984
                    176,                0.18075,                0.15181,                0.88618,                0.99932,                      1,                  0.995,                0.97937,                0.21078,                0.14834,                0.62008,             0.00062192,             0.00062192,             0.00062192
                    177,                0.17886,                0.15065,                0.88588,                0.99148,                      1,                  0.995,                 0.9776,                0.20563,                 0.1544,                0.60551,               0.000614,               0.000614,               0.000614
                    178,                 0.1758,                0.14769,                0.89179,                0.99161,                      1,                  0.995,                0.98052,                0.20779,                0.15348,                0.61047,             0.00060608,             0.00060608,             0.00060608
                    179,                0.17463,                0.14412,                 0.8851,                0.99139,                      1,                0.99468,                0.97793,                0.22071,                0.15644,                0.62373,             0.00059816,             0.00059816,             0.00059816
                    180,                0.17307,                0.14862,                0.88413,                0.99374,                      1,                  0.995,                0.97915,                0.20394,                0.14924,                0.59303,             0.00059024,             0.00059024,             0.00059024
                    181,                0.17876,                0.14809,                0.89326,                0.99918,                      1,                  0.995,                0.97819,                0.19977,                 0.1402,                0.58998,             0.00058232,             0.00058232,             0.00058232
                    182,                 0.1746,                0.14341,                0.88522,                0.99742,                      1,                  0.995,                 0.9781,                0.21466,                0.14588,                0.61809,              0.0005744,              0.0005744,              0.0005744
                    183,                0.17215,                0.14611,                0.88013,                0.99824,                      1,                  0.995,                0.98076,                0.20613,                0.13745,                0.59456,             0.00056648,             0.00056648,             0.00056648
                    184,                0.17282,                0.14243,                0.88488,                0.99119,                      1,                  0.995,                0.97962,                0.19868,                0.14048,                0.58523,             0.00055856,             0.00055856,             0.00055856
                    185,                0.17029,                0.14305,                0.88708,                0.99945,                      1,                  0.995,                 0.9832,                0.22181,                0.13932,                0.60392,             0.00055064,             0.00055064,             0.00055064
                    186,                0.17638,                0.14797,                0.88508,                 0.9995,                      1,                  0.995,                 0.9809,                0.21135,                0.14146,                0.59997,             0.00054272,             0.00054272,             0.00054272
                    187,                 0.1686,                0.14545,                0.87779,                0.99926,                      1,                  0.995,                0.98028,                0.21472,                0.14617,                0.60161,              0.0005348,              0.0005348,              0.0005348
                    188,                 0.1728,                0.15113,                0.88602,                0.99698,                      1,                  0.995,                0.97966,                0.20095,                0.13608,                0.59456,             0.00052688,             0.00052688,             0.00052688
                    189,                0.16762,                0.14233,                0.88622,                 0.9994,                      1,                  0.995,                0.98341,                0.20057,                0.14372,                0.59765,             0.00051896,             0.00051896,             0.00051896
                    190,                 0.1708,                0.14518,                 0.8853,                0.99951,                      1,                  0.995,                0.97769,                0.21951,                0.14147,                0.61617,             0.00051104,             0.00051104,             0.00051104
                    191,                0.16981,                0.14253,                0.88485,                0.99783,                      1,                  0.995,                   0.98,                0.20346,                0.14091,                0.59197,             0.00050312,             0.00050312,             0.00050312
                    192,                0.17156,                0.14755,                0.88631,                0.99803,                      1,                  0.995,                0.98437,                0.19448,                0.13736,                0.58482,              0.0004952,              0.0004952,              0.0004952
                    193,                0.17252,                0.14176,                0.88259,                0.99933,                      1,                  0.995,                0.98443,                0.19127,                0.11887,                0.58241,             0.00048728,             0.00048728,             0.00048728
                    194,                0.16323,                0.13983,                0.87577,                0.99713,                      1,                  0.995,                0.98344,                0.19896,                0.13186,                 0.5875,             0.00047936,             0.00047936,             0.00047936
                    195,                0.16627,                0.14086,                 0.8818,                0.99889,                      1,                  0.995,                0.98235,                0.19866,                0.13074,                0.59649,             0.00047144,             0.00047144,             0.00047144
                    196,                0.16714,                 0.1403,                0.88522,                0.99924,                      1,                  0.995,                0.98353,                0.19652,                0.13815,                0.59111,             0.00046352,             0.00046352,             0.00046352
                    197,                0.16004,                0.13803,                 0.8758,                0.99956,                      1,                  0.995,                0.98442,                0.19129,                0.13806,                0.58313,              0.0004556,              0.0004556,              0.0004556
                    198,                0.16853,                0.13889,                0.88403,                0.99932,                      1,                  0.995,                 0.9849,                0.20012,                0.13469,                0.59217,             0.00044768,             0.00044768,             0.00044768
